CustomerID,CustomerName,Age,AgeCategory,Gender,Country,Rating,PurchaseValue,EngagementScore
C1523,Melinda Manning,46,Adult,Male,USA,3.6,422.27,54.0
C1524,Carol Harris,62,Senior,Male,Australia,4.0,30.59,60.7
C1525,Tina Guzman,51,Senior,Female,UK,4.4,10.0,34.4
C1526,Robert Edwards,40,Adult,Female,USA,3.4,260.73,71.7
C1527,Rebecca Snow,54,Senior,Female,USA,1.8,196.89,69.8
C1528,Dawn Thompson,28,Young,Male,USA,4.8,250.93,66.1
C1529,Brenda Barnes,23,Young,Female,UK,4.3,363.44,61.1
C1530,Donna Smith,35,Adult,Female,India,2.6,183.69,59.7
C1531,Cynthia Duffy,38,Adult,Male,UK,3.4,25.24,74.0
C1532,Peter Wilson,59,Senior,Female,Germany,4.9,495.34,64.5
C1533,Tracy Burgess,53,Senior,Male,Pakistan,4.8,130.33,70.7
C1534,Christy Morris,58,Senior,Male,Germany,4.5,122.92,68.9
C1535,Margaret Becker,55,Senior,Female,India,3.7,382.45,85.2
C1536,Angela Graham,51,Senior,Male,India,3.9,203.86,77.2
C1537,Michelle Collins,34,Adult,Male,USA,3.7,242.39,68.5
C1538,Nicole Ellis,54,Senior,Female,India,4.6,307.93,92.3
C1539,Franklin Jackson,42,Adult,Female,Germany,3.2,380.03,72.6
C1540,Jennifer Adams,55,Senior,Male,Australia,3.2,209.98,88.5
C1541,Jack Watson,29,Young,Male,Germany,4.5,432.39,75.9
C1542,Kimberly Reilly,40,Adult,Male,Australia,3.8,10.0,31.8
C1543,Kristen Zimmerman,70,Senior,Female,India,4.8,341.17,88.5
C1544,Derrick Nixon,59,Senior,Male,UK,3.3,149.26,67.4
C1545,Kathryn Green,39,Adult,Male,France,3.8,414.67,64.1
C1546,Kristen Crawford,38,Adult,Female,Australia,3.2,267.05,70.1
C1547,Stacey Sutton,44,Adult,Female,India,3.8,169.25,58.8
C1548,Kevin Wheeler,48,Adult,Male,USA,2.8,329.54,69.1
C1549,Justin Sanchez,23,Young,Male,Pakistan,3.5,357.18,54.3
C1550,Sean Guzman,44,Adult,Female,UK,2.8,327.03,87.9
C1551,Debra Watson,57,Senior,Male,USA,4.3,126.44,63.0
C1552,Charles Joyce,51,Senior,Male,Germany,4.3,191.92,58.1
C1553,Felicia French,29,Young,Female,UK,2.6,249.51,48.4
C1554,Corey Peters,62,Senior,Male,India,4.7,245.05,69.8
C1555,Jean Wilkins,70,Senior,Female,UK,5.0,339.97,68.4
C1556,Chris Kennedy,24,Young,Male,India,3.8,10.0,72.0
C1557,Laura Crane,27,Young,Male,USA,3.4,290.12,46.5
C1558,Christian Moore,62,Senior,Male,UK,5.0,215.2,36.2
C1559,Kim Coleman,34,Adult,Male,UK,2.9,149.38,76.3
C1560,Jean Johnson,43,Adult,Male,UK,3.8,160.9,91.7
C1561,Kevin Lopez,38,Adult,Male,USA,3.9,224.26,46.5
C1562,Ricky Baker,45,Adult,Female,USA,4.7,10.0,93.6
C1563,Miranda Mcdonald,63,Senior,Female,France,4.1,165.85,70.1
C1564,Carl Olson,19,Young,Female,UK,3.5,144.9,64.9
C1565,Kara Kelley,60,Senior,Female,Germany,3.1,313.93,57.8
C1566,Kim Mitchell,18,Young,Male,UK,3.6,153.34,40.1
C1567,Alexandra Wright,68,Senior,Female,Canada,3.1,224.19,82.8
C1568,Jamie Kane,70,Senior,Male,Canada,3.8,435.07,51.0
C1569,Laura Gill,53,Senior,Female,Germany,3.4,369.32,51.0
C1570,Matthew Spencer,68,Senior,Female,UK,2.8,358.27,82.9
C1571,Logan Valenzuela,43,Adult,Female,USA,4.7,190.02,31.1
C1572,Jennifer Ward,46,Adult,Female,Australia,3.5,315.16,37.6
C1573,Nathaniel Williamson,38,Adult,Female,USA,2.9,221.93,64.7
C1574,Benjamin Stevens,28,Young,Male,UK,3.7,226.47,70.3
C1575,Spencer Price,57,Senior,Male,UK,3.8,299.16,73.7
C1576,Casey Neal,28,Young,Female,UK,2.6,178.36,59.6
C1577,Amanda Ramirez,53,Senior,Male,USA,4.0,429.16,100.0
C1578,Trevor Johnson,66,Senior,Female,India,3.1,230.78,60.9
C1579,William Franklin,56,Senior,Female,USA,5.0,324.2,60.8
C1580,Jeffrey Klein,57,Senior,Male,Pakistan,4.2,424.67,50.7
C1581,Gerald Coffey,52,Senior,Female,USA,3.5,373.8,67.2
C1582,John Hill,51,Senior,Female,USA,3.3,80.93,76.1
C1583,Lisa Kennedy,64,Senior,Female,Canada,3.7,303.39,86.7
C1584,Connie Chavez,41,Adult,Female,USA,4.2,352.09,38.2
C1585,Joshua Williams,39,Adult,Female,India,3.8,357.02,60.6
C1586,Monica Myers,22,Young,Female,France,3.6,116.4,73.0
C1587,Michelle Barber,50,Senior,Female,USA,3.8,171.16,75.6
C1588,Michelle Scott,53,Senior,Male,Australia,3.4,369.35,65.1
C1589,Suzanne Holland,64,Senior,Male,UK,3.6,158.59,74.8
C1590,Stephen Jacobs,37,Adult,Female,India,2.3,214.04,50.4
C1591,Justin Barajas,36,Adult,Male,USA,4.5,439.11,93.0
C1592,Natalie Bell,52,Senior,Female,India,4.0,244.26,82.9
C1593,Jeffrey Wiley,69,Senior,Female,USA,3.3,162.79,40.8
C1594,Nicole Ball,60,Senior,Male,Germany,5.0,144.69,45.6
C1595,Brandy Harrell,34,Adult,Female,India,3.9,289.93,46.2
C1596,Jennifer Brown,62,Senior,Female,Canada,3.1,90.02,77.2
C1597,Christine Martinez,60,Senior,Male,Canada,4.4,220.32,41.9
C1598,Amber Ward,51,Senior,Male,India,4.1,289.99,59.0
C1599,Elizabeth Roberts,26,Young,Male,Canada,4.1,405.9,73.2
C1600,Jennifer Howell,43,Adult,Male,USA,3.5,330.11,63.8
C1601,Jessica Webb,19,Young,Female,UK,4.1,164.31,69.7
C1602,Renee West,70,Senior,Male,UK,3.6,391.41,45.8
C1603,Michelle Downs,26,Young,Female,UK,4.2,214.06,75.7
C1604,Spencer Bailey,26,Young,Male,UK,2.5,101.72,54.0
C1605,Deborah Blake,57,Senior,Male,France,3.5,229.36,59.2
C1606,Shannon Stuart,34,Adult,Female,USA,5.0,422.58,69.3
C1607,Brooke Rodriguez,18,Young,Female,Pakistan,3.3,269.83,66.9
C1608,Thomas Robinson,42,Adult,Male,USA,3.4,251.5,65.4
C1609,Michael Garcia,60,Senior,Male,UK,3.5,446.47,51.5
C1610,Makayla Hall,57,Senior,Male,Germany,2.9,78.24,59.6
C1611,Denise Martinez,59,Senior,Male,India,2.3,95.73,65.0
C1612,Christopher Fox,42,Adult,Female,Pakistan,3.6,56.1,40.2
C1613,Paul Dunlap,56,Senior,Male,Pakistan,3.9,294.72,56.7
C1614,Lisa Harris,52,Senior,Male,USA,3.8,269.98,72.0
C1615,Stephen Moore,20,Young,Male,France,3.7,435.13,42.0
C1616,William Foley,67,Senior,Female,USA,3.8,279.22,85.8
C1617,Regina Lambert,54,Senior,Female,UK,4.5,201.5,87.9
C1618,Carmen Lopez,61,Senior,Male,Germany,3.7,250.22,42.6
C1619,Grace Mcgrath,61,Senior,Female,USA,3.4,264.12,89.4
C1620,Carla Morris,68,Senior,Male,UK,3.6,49.39,62.4
C1621,Mr. Jesse Mcclain,47,Adult,Male,Australia,4.2,575.24,72.5
C1622,Lisa Adams,55,Senior,Female,Australia,4.8,312.38,56.1
C1623,Kathy Williams,51,Senior,Female,UK,3.4,275.2,81.6
C1624,Jaime Gill,29,Young,Female,USA,3.9,323.82,72.3
C1625,Robert Moreno,36,Adult,Female,USA,4.0,335.13,50.3
C1626,Tracy Miller,54,Senior,Male,UK,3.1,233.13,44.0
C1627,Christopher Davis,61,Senior,Female,Canada,3.8,174.25,38.7
C1628,Stephanie Mcmillan,66,Senior,Male,USA,2.8,321.93,68.4
C1629,Christopher Soto,34,Adult,Female,India,2.6,296.29,75.3
C1630,John Sullivan,27,Young,Male,USA,4.1,152.81,76.7
C1631,Chad Robbins,66,Senior,Female,Australia,3.5,420.28,62.9
C1632,Douglas Lynn,64,Senior,Male,UK,3.9,285.2,44.2
C1633,Paul Gomez,29,Young,Male,India,3.8,337.58,52.7
C1634,Toni Grant,33,Adult,Female,UK,3.1,417.03,85.7
C1635,Kathy Edwards,41,Adult,Male,Pakistan,3.8,252.63,56.3
C1636,Kimberly Patterson,36,Adult,Male,USA,2.9,288.03,67.6
C1637,Jennifer Lopez,25,Young,Male,USA,4.8,347.2,45.6
C1638,Rose Shaw,48,Adult,Male,Canada,2.9,163.02,71.1
C1639,Michael Weaver,38,Adult,Male,Canada,3.7,256.49,56.8
C1640,Brian Powers,34,Adult,Male,Canada,3.1,265.07,83.8
C1641,Juan Good,40,Adult,Female,Pakistan,4.2,135.27,78.9
C1642,Ryan Spencer,54,Senior,Male,India,3.6,528.12,56.1
C1643,Jennifer Smith,33,Adult,Female,USA,3.4,81.12,62.7
C1644,Robert Stuart,23,Young,Female,UK,4.4,94.23,55.1
C1645,Anthony Patterson,25,Young,Male,UK,3.8,407.71,39.5
C1646,Matthew Patel,42,Adult,Female,Pakistan,4.2,335.59,49.6
C1647,Jon Ramirez,35,Adult,Male,UK,3.1,126.88,68.6
C1648,David Bush,42,Adult,Female,USA,2.8,322.87,70.9
C1649,Shelby Clarke,29,Young,Male,France,3.9,426.14,67.7
C1650,Dylan White,32,Adult,Male,India,3.6,246.37,59.6
C1651,Cheryl Garcia,43,Adult,Female,UK,4.2,561.86,81.8
C1652,Ms. Cynthia Norris,58,Senior,Female,USA,3.7,43.11,66.1
C1653,Andrew Gibson,62,Senior,Female,USA,3.9,333.26,77.7
C1654,Anthony Dixon,43,Adult,Male,UK,2.7,389.98,33.1
C1655,Mrs. Jill Moore,64,Senior,Female,UK,5.0,356.96,10.0
C1656,Brandon Garcia,49,Adult,Male,Pakistan,3.7,225.48,70.1
C1657,Peggy Young,27,Young,Male,France,4.3,215.15,39.4
C1658,Justin Scott,33,Adult,Male,Pakistan,3.2,303.3,61.2
C1659,Angela Sandoval,24,Young,Female,UK,4.0,347.89,59.6
C1660,Jennifer King,34,Adult,Male,India,2.9,322.3,93.6
C1661,Charles Ashley,40,Adult,Male,USA,4.1,374.81,72.2
C1662,Ashley Choi DDS,43,Adult,Female,Germany,3.6,127.74,68.0
C1663,Megan Wright,38,Adult,Male,India,3.8,222.67,80.1
C1664,David Hill,39,Adult,Male,USA,4.3,137.2,71.6
C1665,James Maldonado,24,Young,Male,USA,2.9,203.67,56.8
C1666,Anne Hicks,31,Adult,Female,Canada,3.3,371.83,84.3
C1667,Margaret Brown,32,Adult,Male,UK,4.1,262.96,45.0
C1668,Caleb Rosario,70,Senior,Male,Pakistan,5.0,562.82,70.8
C1669,Allison Williams,24,Young,Female,USA,3.7,273.21,37.1
C1670,Billy Moore,26,Young,Female,Pakistan,4.2,257.16,68.7
C1671,David Khan,68,Senior,Male,UK,3.7,262.74,68.5
C1672,Brandon Rice,65,Senior,Female,USA,5.0,173.46,95.2
C1673,Brian Valdez,25,Young,Female,France,2.6,243.06,36.8
C1674,Paul Vargas,67,Senior,Female,UK,3.9,385.33,54.2
C1675,Julian Spencer,40,Adult,Male,UK,2.7,263.68,79.8
C1676,Steven Murphy,46,Adult,Female,USA,2.0,154.78,71.0
C1677,Aaron Hart,35,Adult,Female,USA,4.0,138.99,68.2
C1678,Felicia Mckenzie,48,Adult,Male,UK,3.9,195.98,47.8
C1679,Mr. Kenneth Johnson,47,Adult,Male,USA,3.6,258.86,54.4
C1680,Timothy Erickson,69,Senior,Male,Canada,3.7,393.23,87.4
C1681,Pamela Chavez,56,Senior,Male,USA,5.0,89.14,64.1
C1682,Sheri Myers,52,Senior,Female,Germany,3.6,211.62,71.8
C1683,Jeremy Webb,35,Adult,Male,USA,4.2,267.32,62.9
C1684,Joseph Salazar,59,Senior,Male,UK,3.3,29.96,43.7
C1685,Robin Mcmillan,56,Senior,Female,Canada,4.0,149.97,81.8
C1686,Christopher Jones,34,Adult,Male,USA,3.6,168.41,74.1
C1687,Rose Horton,31,Adult,Female,Australia,3.5,154.48,100.0
C1688,David Reyes,48,Adult,Male,USA,5.0,273.03,46.7
C1689,Joshua Hunter,41,Adult,Male,Pakistan,4.6,230.73,79.8
C1690,Erik Robertson,52,Senior,Male,France,3.9,183.37,41.4
C1691,Sara Munoz,61,Senior,Male,Canada,2.2,301.36,67.8
C1692,Alison Bell,62,Senior,Male,France,3.5,456.77,82.6
C1693,James Powell,51,Senior,Female,France,5.0,446.71,27.7
C1694,Jennifer Smith,20,Young,Female,USA,3.6,19.27,61.3
C1695,Brandon Flowers,54,Senior,Male,USA,4.6,319.25,54.9
C1696,Brittany Allison,60,Senior,Female,Canada,4.8,228.64,52.4
C1697,Glenn Smith,57,Senior,Female,UK,4.0,268.62,71.9
C1698,Dennis Hernandez,43,Adult,Female,UK,3.2,202.21,85.2
C1699,Kathleen Mcgee,40,Adult,Male,India,2.1,264.11,62.6
C1700,Amy Montgomery,61,Senior,Male,UK,4.3,268.17,68.7
C1701,Megan Briggs,56,Senior,Male,Australia,3.2,180.53,67.1
C1702,David Benson Jr.,32,Adult,Female,Pakistan,3.9,142.44,65.0
C1703,Jonathan Gomez,66,Senior,Female,France,2.9,196.16,45.4
C1704,Jessica Moreno,21,Young,Male,Canada,3.6,278.11,85.0
C1705,Christopher Bonilla,46,Adult,Male,USA,3.8,321.88,70.3
C1706,Andrew Burgess,39,Adult,Female,UK,4.0,352.4,72.1
C1707,Sara Leach,42,Adult,Female,Germany,3.0,190.7,50.5
C1708,Joseph Marshall,30,Adult,Female,UK,4.6,284.06,56.7
C1709,Kimberly Gaines,35,Adult,Female,Pakistan,3.4,365.5,61.8
C1710,Joshua Parker,50,Senior,Male,Canada,2.6,389.87,37.4
C1711,Scott Greene,33,Adult,Female,Germany,3.7,242.94,34.6
C1712,Robert Brown,62,Senior,Female,UK,3.8,223.49,54.2
C1713,Melissa Gomez,59,Senior,Male,Australia,3.9,272.93,74.4
C1714,Connie White,61,Senior,Female,Germany,4.8,112.04,53.2
C1715,Carla Gonzalez,19,Young,Female,Germany,3.6,226.77,46.7
C1716,Jill Perry,52,Senior,Male,UK,3.7,339.35,50.3
C1717,Wendy Miller,59,Senior,Female,Canada,3.0,327.03,56.8
C1718,Christopher Russo,51,Senior,Female,France,4.4,217.57,58.6
C1719,Cory Horton,47,Adult,Female,India,3.9,276.13,100.0
C1720,Cody Dixon,30,Adult,Male,India,3.5,151.04,84.0
C1721,Debbie Chapman,30,Adult,Male,UK,2.5,334.42,83.4
C1722,Amanda Paul,35,Adult,Female,Germany,4.8,240.66,86.0
C1723,Courtney Chavez,49,Adult,Male,India,2.9,216.89,47.0
C1724,Cynthia Martinez,49,Adult,Female,UK,3.4,206.59,43.0
C1725,Annette Ball,52,Senior,Female,India,4.1,242.45,45.1
C1726,Alyssa Evans,56,Senior,Male,Canada,3.0,196.25,89.0
C1727,Nicholas Payne,63,Senior,Male,Pakistan,2.8,328.98,55.2
C1728,Sarah Houston,69,Senior,Male,Pakistan,2.3,202.57,42.5
C1729,Donald Martin,46,Adult,Male,India,4.3,441.16,57.2
C1730,Lauren Sanchez,66,Senior,Female,India,3.4,425.83,60.7
C1731,Paula Gates,46,Adult,Female,UK,5.0,143.01,69.8
C1732,Lori Carr,70,Senior,Female,USA,3.1,258.36,69.5
C1733,Matthew Benson,61,Senior,Female,Germany,3.2,171.92,50.1
C1734,Melissa Phillips,33,Adult,Male,Pakistan,3.4,210.8,77.3
C1735,Katrina Anderson,61,Senior,Female,Germany,4.0,490.29,53.5
C1736,Veronica Foster,64,Senior,Female,Pakistan,3.5,213.09,62.2
C1737,Pamela Jones,27,Young,Female,UK,4.2,293.23,77.4
C1738,Melinda Salinas,47,Adult,Female,Pakistan,3.1,314.96,53.4
C1739,Kristin Hernandez,42,Adult,Male,USA,2.8,129.92,54.8
C1740,Catherine Velazquez,56,Senior,Female,Pakistan,2.5,147.39,75.7
C1741,Renee Tate,37,Adult,Male,France,2.2,105.28,49.6
C1742,Tyler Banks,22,Young,Male,USA,3.4,143.68,58.1
C1743,Brianna Evans,18,Young,Male,UK,3.6,10.0,75.0
C1744,Jason Steele Jr.,47,Adult,Female,Pakistan,3.4,315.35,100.0
C1745,Daniel Harris,66,Senior,Female,Germany,4.7,496.5,75.9
C1746,Mrs. Sharon Henderson,20,Young,Female,USA,4.7,267.74,73.5
C1747,Misty Bailey,62,Senior,Female,Australia,3.6,80.05,74.6
C1748,James Hernandez,31,Adult,Female,Pakistan,2.5,172.87,45.7
C1749,Kimberly Riddle,47,Adult,Female,Australia,3.4,194.93,67.1
C1750,Spencer Shaw,67,Senior,Male,Germany,3.4,127.89,64.5
C1751,Anna Newton,21,Young,Male,Germany,3.3,353.22,70.8
C1752,Daniel Fischer Jr.,35,Adult,Male,Canada,3.3,347.23,67.1
C1753,Jessica Mayo,54,Senior,Female,France,3.3,111.35,71.8
C1754,Andrew Solomon,42,Adult,Female,Pakistan,3.5,337.01,59.4
C1755,Eric Hall,65,Senior,Male,UK,3.4,433.22,66.1
C1756,John Sampson,18,Young,Male,Germany,3.9,478.31,42.9
C1757,Jonathan Aguilar,70,Senior,Female,USA,4.1,593.83,59.2
C1758,Julian Holmes,63,Senior,Male,USA,3.2,141.76,90.0
C1759,Kenneth Casey,32,Adult,Female,USA,4.7,588.91,70.7
C1760,Justin Thomas,26,Young,Female,USA,3.1,207.5,64.6
C1761,Laura Jackson,32,Adult,Male,Australia,2.7,178.9,99.1
C1762,Sharon Madden,66,Senior,Male,UK,4.1,289.25,40.5
C1763,Juan Lambert,41,Adult,Female,Pakistan,3.2,180.15,45.0
C1764,Debra Baird,21,Young,Female,India,4.0,297.89,95.8
C1765,Jonathon Myers,29,Young,Female,France,2.1,91.59,65.8
C1766,John Collins,54,Senior,Female,USA,4.8,221.35,60.6
C1767,Ronald Moore,54,Senior,Male,Pakistan,4.3,404.27,43.4
C1768,Leslie Guerrero,60,Senior,Male,France,2.7,243.15,73.1
C1769,Paul Valenzuela,23,Young,Female,Pakistan,2.8,266.99,74.8
C1770,Ashley Sullivan,56,Senior,Female,India,5.0,307.03,45.3
C1771,Margaret Young,63,Senior,Male,Australia,3.3,390.48,62.5
C1772,Jeremy Best,41,Adult,Female,France,3.2,51.37,59.0
C1773,Alicia Jenkins,28,Young,Female,UK,2.2,320.14,69.6
C1774,Sarah Mann,30,Adult,Male,Pakistan,3.6,217.82,44.9
C1775,Stacey Lane,51,Senior,Male,USA,3.6,270.0,87.5
C1776,Sara White,42,Adult,Female,Canada,4.3,377.19,81.5
C1777,Roy Bartlett,24,Young,Male,USA,2.8,106.7,58.5
C1778,Benjamin Hernandez,69,Senior,Male,UK,2.7,128.48,61.1
C1779,Mia Griffin,21,Young,Male,India,4.1,17.75,62.5
C1780,Dr. Amber Caldwell MD,25,Young,Female,France,4.5,184.1,51.0
C1781,Allison Lawrence PhD,37,Adult,Female,UK,2.7,409.65,57.0
C1782,Emily King,46,Adult,Female,Germany,4.6,235.53,60.1
C1783,Theresa Morrison,70,Senior,Male,India,3.8,89.19,94.0
C1784,Paula Perez,68,Senior,Female,UK,4.6,191.72,82.0
C1785,Christina Maynard,62,Senior,Female,India,3.8,71.46,81.8
C1786,Matthew Moore,63,Senior,Female,USA,2.0,114.98,71.7
C1787,Marcus Velazquez,27,Young,Female,India,3.7,296.66,44.9
C1788,Ashley Cruz,60,Senior,Male,India,4.5,109.14,64.3
C1789,Daniel Burton,51,Senior,Female,USA,3.2,383.52,82.5
C1790,Chase Herrera,43,Adult,Male,Germany,3.5,241.47,42.4
C1791,John Russell,58,Senior,Female,USA,3.7,260.27,76.5
C1792,Randy Moreno,66,Senior,Male,Pakistan,1.8,216.6,100.0
C1793,Cindy Rodriguez,20,Young,Male,France,5.0,342.74,84.1
C1794,Justin Leon,23,Young,Male,Pakistan,3.2,343.98,90.5
C1795,Sara Wang,22,Young,Female,USA,4.2,290.21,68.9
C1796,Jason Hatfield,22,Young,Male,USA,3.7,317.77,82.4
C1797,Ashley Weaver,64,Senior,Female,USA,4.7,224.55,52.1
C1798,David Mclaughlin,40,Adult,Male,UK,4.1,315.06,79.3
C1799,Darren Garza,66,Senior,Male,France,3.6,209.45,76.8
C1800,Holly Rush,26,Young,Female,India,3.2,250.27,70.2
C1801,Mr. Kyle Johns,52,Senior,Male,Pakistan,4.4,217.04,88.7
C1802,Ashley Nelson,37,Adult,Male,Germany,2.5,195.13,55.3
C1803,Jonathan Page,66,Senior,Female,Australia,4.3,167.31,61.6
C1804,Ethan Griffin,59,Senior,Male,Pakistan,3.0,306.12,66.7
C1805,Paul Zavala,52,Senior,Male,Canada,4.7,407.27,46.5
C1806,Rebecca Wilson,67,Senior,Male,France,3.9,390.53,69.1
C1807,John Mayo,35,Adult,Female,UK,4.3,99.21,34.1
C1808,Gregory Rogers,34,Adult,Female,USA,3.9,404.7,83.8
C1809,Melissa Burns,41,Adult,Female,Pakistan,2.6,211.82,65.8
C1810,Christopher Brown,20,Young,Female,USA,3.2,322.09,55.6
C1811,Tanya Simmons,49,Adult,Male,UK,4.3,141.25,50.0
C1812,Shelley Cox,52,Senior,Male,France,3.9,267.04,60.8
C1813,Sarah Meyers,55,Senior,Female,France,4.6,287.65,77.4
C1814,Erika Klein,30,Adult,Male,France,4.1,71.85,74.9
C1815,Thomas Pierce,64,Senior,Male,USA,3.1,322.99,52.3
C1816,Rebecca Owens,42,Adult,Male,UK,3.2,411.51,49.8
C1817,Samuel Flores,26,Young,Male,France,3.9,229.04,76.8
C1818,Nicholas Grimes,21,Young,Female,Australia,2.2,413.22,52.0
C1819,Joshua Kelly,31,Adult,Male,Pakistan,5.0,227.24,66.1
C1820,Angel Lee,54,Senior,Male,Canada,4.1,351.95,67.2
C1821,Patrick Nguyen,51,Senior,Male,India,4.7,10.0,70.6
C1822,Robert Young,28,Young,Female,France,2.7,540.25,80.4
C1823,Shawn Wright,58,Senior,Male,USA,4.7,429.45,42.3
C1824,James Skinner,20,Young,Male,Pakistan,5.0,215.84,30.6
C1825,Helen Frost,45,Adult,Female,Pakistan,2.9,13.35,54.8
C1826,Brianna Torres,46,Adult,Female,France,4.3,284.56,97.4
C1827,Alexander Reyes,26,Young,Male,Germany,3.8,76.73,100.0
C1828,Jimmy Skinner,20,Young,Male,France,2.7,303.38,98.0
C1829,Charles Eaton,42,Adult,Male,UK,4.1,299.39,61.5
C1830,Andrew Boyd,51,Senior,Male,Germany,4.4,137.03,32.9
C1831,Jared Matthews,29,Young,Male,USA,3.4,384.52,22.8
C1832,Bailey Lewis,59,Senior,Male,India,4.6,346.67,53.9
C1833,Kristine Mclean,26,Young,Male,USA,2.6,367.1,61.4
C1834,Cheryl French,32,Adult,Male,USA,2.8,251.06,88.4
C1835,Laura Thomas,57,Senior,Female,Germany,3.9,80.14,80.6
C1836,Carla Smith,42,Adult,Female,Pakistan,3.8,367.34,69.1
C1837,Jamie Munoz,22,Young,Female,Germany,3.3,217.56,49.0
C1838,Robert Weaver,28,Young,Male,UK,4.4,83.23,47.7
C1839,Benjamin Nixon,51,Senior,Male,France,4.2,412.24,69.6
C1840,Michael Conley,41,Adult,Female,UK,4.4,501.93,77.5
C1841,Sandra Barry,32,Adult,Male,Canada,3.7,245.05,72.1
C1842,Deanna Peters,55,Senior,Male,Canada,4.2,509.09,46.4
C1843,Mary Price,25,Young,Female,Germany,3.5,260.96,76.7
C1844,Robert Moyer,22,Young,Female,UK,5.0,204.35,72.7
C1845,Gregory Daniel,65,Senior,Female,Pakistan,3.2,174.34,45.7
C1846,Kimberly Chen,43,Adult,Male,USA,5.0,446.45,50.9
C1847,Kelly Edwards,35,Adult,Male,Germany,3.8,156.38,77.4
C1848,Curtis Sanchez,23,Young,Female,UK,2.8,338.23,60.8
C1849,Nicole Burch,54,Senior,Male,Canada,4.8,182.9,93.6
C1850,Joseph Boyer,65,Senior,Female,USA,3.9,194.76,74.0
C1851,Dawn Estrada,30,Adult,Female,France,4.4,373.63,56.2
C1852,Kimberly Lewis,45,Adult,Female,Pakistan,4.7,204.4,64.8
C1853,Eric Perry,22,Young,Male,Germany,4.0,201.42,66.1
C1854,Darlene Medina,30,Adult,Male,USA,3.4,385.94,51.9
C1855,Heather Wolfe,34,Adult,Female,Australia,4.5,441.69,48.6
C1856,Patricia Mcpherson,67,Senior,Female,Germany,3.8,327.36,77.6
C1857,Christopher Miller,57,Senior,Female,France,4.3,171.43,80.2
C1858,Sandra Nixon,62,Senior,Male,UK,2.3,188.73,75.9
C1859,Rachel Williams,49,Adult,Male,Germany,4.1,259.59,92.3
C1860,David Graves,46,Adult,Female,Germany,3.4,288.51,55.2
C1861,Robert Kelly,68,Senior,Female,USA,5.0,131.46,95.1
C1862,Jeff Hill,20,Young,Female,USA,4.2,336.76,48.8
C1863,Erika Patterson,57,Senior,Male,India,4.0,260.26,46.8
C1864,Emily Buchanan,51,Senior,Female,UK,4.1,44.12,33.3
C1865,John Hunter,57,Senior,Female,USA,3.1,138.53,57.0
C1866,Sherry Patterson,44,Adult,Female,Germany,4.9,189.5,55.9
C1867,Rhonda Davis,30,Adult,Male,India,5.0,241.26,74.5
C1868,Joe Delacruz,62,Senior,Male,USA,4.1,476.71,69.4
C1869,Evan Davis,50,Senior,Female,France,4.9,278.58,43.5
C1870,Kristin Clarke,23,Young,Male,USA,3.4,149.11,57.9
C1871,Robert Henderson,41,Adult,Male,USA,3.2,276.48,58.3
C1872,Jeremy Frederick,36,Adult,Female,USA,3.8,207.75,33.0
C1873,Angela Stewart,33,Adult,Male,India,4.1,288.97,47.3
C1874,Stephanie White,57,Senior,Female,USA,3.5,319.67,51.1
C1875,Thomas Campbell,45,Adult,Male,USA,4.2,395.11,90.8
C1876,Colleen Jones,50,Senior,Female,Germany,4.0,247.09,68.4
C1877,Ashley Mcguire,65,Senior,Female,India,3.1,446.68,76.9
C1878,Patricia Simpson,58,Senior,Male,UK,4.2,358.96,38.0
C1879,Robin Evans,30,Adult,Male,Germany,4.4,165.11,86.5
C1880,John Mosley,60,Senior,Male,USA,3.9,515.18,88.4
C1881,Christine Hicks,62,Senior,Male,Germany,4.6,289.24,29.0
C1882,Hayden Lane,42,Adult,Female,France,2.9,149.79,52.3
C1883,Lisa Howard,70,Senior,Female,France,4.1,448.35,73.9
C1884,Danielle Bryan,59,Senior,Male,UK,3.0,499.33,76.6
C1885,Taylor Escobar,53,Senior,Male,UK,3.0,246.04,52.8
C1886,Robin Hammond,44,Adult,Male,USA,3.4,189.56,59.5
C1887,Jean Torres,55,Senior,Female,UK,3.1,229.32,54.2
C1888,Chase Morton,24,Young,Male,USA,3.4,335.77,67.0
C1889,Samuel Nelson,22,Young,Female,India,3.7,403.34,86.5
C1890,Lisa Baird,60,Senior,Female,Australia,4.4,318.46,51.1
C1891,Robert Davis,62,Senior,Female,Australia,3.6,262.21,83.0
C1892,Ryan Silva,68,Senior,Male,India,2.7,429.76,50.9
C1893,Joseph Sanders,48,Adult,Female,France,4.6,212.46,49.7
C1894,Larry Welch,40,Adult,Male,Pakistan,3.2,373.71,79.7
C1895,Justin Harris,59,Senior,Male,UK,3.8,215.43,81.6
C1896,Michele Hill,27,Young,Female,Pakistan,4.1,301.72,80.3
C1897,Holly Benjamin,49,Adult,Female,Germany,3.9,236.37,41.3
C1898,Dr. Kristin Perry,60,Senior,Male,Germany,4.6,243.3,56.6
C1899,Jeffrey Smith,70,Senior,Male,India,4.1,204.71,79.8
C1900,Eric Collins,47,Adult,Male,UK,3.2,411.38,65.7
C1901,Michelle Le,56,Senior,Male,UK,5.0,162.05,45.7
C1902,Dustin Williams,48,Adult,Male,Canada,3.9,161.17,73.2
C1903,Isaiah Mcconnell,35,Adult,Male,USA,3.7,504.52,52.1
